# Blended feed corpus (bare URLs, no labels). Tracked for host changes.
feed_url
https://feeds.libsyn.com/425438/rss
https://feeds.libsyn.com/579640/rss
https://milspousecoffeehouse.libsyn.com/rss
https://feeds.libsyn.com/623560/rss
https://media.rss.com/the-lavar-ball-show/feed.xml
https://feeds.megaphone.fm/RSV4659478021
https://feeds.libsyn.com/610505/rss
https://feeds.libsyn.com/45691/rss
https://feeds.libsyn.com/108259/rss
https://trainerjim.libsyn.com/rss
https://seltzersquad.libsyn.com/rss
https://media.rss.com/adventuresinthespirit/feed.xml
https://feeds.libsyn.com/206225/rss
https://feeds.libsyn.com/605050/rss
https://feeds.libsyn.com/617775/rss
https://feeds.libsyn.com/613360/rss
https://feeds.libsyn.com/602115/rss
https://feeds.libsyn.com/267431/rss
https://feeds.libsyn.com/388526/rss
https://rss.pdrl.fm/6213a6/feeds.megaphone.fm/ignukpod
https://feeds.libsyn.com/18316/rss
https://feeds.libsyn.com/590130/rss
https://www.schooloftextiles.com/podcasts?format=RSS
https://feeds.libsyn.com/160982/rss
https://feeds.libsyn.com/333770/rss
https://feeds.libsyn.com/323591/rss
https://feeds.libsyn.com/227600/rss
https://feeds.libsyn.com/605840/rss
https://media.rss.com/after-hours-by-erika-lust/feed.xml
https://feeds.libsyn.com/545527/rss
https://rss.buzzsprout.com/539050.rss
https://feeds.libsyn.com/99261/rss
https://feeds.libsyn.com/265325/rss
https://feeds.libsyn.com/104364/rss
https://feeds.libsyn.com/590200/rss
https://feeds.acast.com/public/shows/63f1f6321a63070011de5832
https://feeds.libsyn.com/599405/rss
https://rss.libsyn.com/shows/132600/destinations/811049.xml
https://feeds.libsyn.com/98764/rss
https://feeds.libsyn.com/99217/rss
https://feeds.libsyn.com/520163/rss
https://anchor.fm/s/3c29d3f8/podcast/rss
https://feeds.libsyn.com/122702/rss
https://feeds.libsyn.com/502688/rss
https://anchor.fm/s/baff8a10/podcast/rss
https://feeds.libsyn.com/491045/rss
https://feeds.libsyn.com/611345/rss
https://feeds.libsyn.com/596815/rss
https://rss.libsyn.com/shows/91787/destinations/459476.xml
https://anchor.fm/s/e3f53230/podcast/rss
https://feeds.libsyn.com/404738/rss
https://feeds.libsyn.com/331973/rss
https://bulldogmindset.libsyn.com/rss
https://feeds.libsyn.com/599705/rss
https://feeds.libsyn.com/286700/rss
https://feeds.libsyn.com/600095/rss
https://feeds.libsyn.com/279035/rss
https://feeds.libsyn.com/589460/rss
https://feeds.libsyn.com/580180/rss
https://feeds.libsyn.com/404039/rss
https://cruisetipstv.libsyn.com/rss
https://rss.buzzsprout.com/1424851.rss
https://feeds.libsyn.com/617570/rss
https://media.rss.com/dr-haifaa-younis-is-a-well-known-islamic-speaker-healing-the-heart-iman/feed.xml
http://findingbrave.libsyn.com/rss
https://feeds.libsyn.com/604555/rss
https://feeds.libsyn.com/585765/rss
https://feeds.libsyn.com/579775/rss
https://feeds.libsyn.com/617890/rss
https://www.defiance.news/podcast?format=rss
https://feeds.libsyn.com/496768/rss
https://feeds.libsyn.com/452328/rss
https://feeds.libsyn.com/433878/rss
https://rss.buzzsprout.com/2310539.rss
https://feeds.libsyn.com/617335/rss
https://feeds.libsyn.com/123489/rss
https://feeds.libsyn.com/56581/rss
https://rss.buzzsprout.com/2522877.rss
https://feeds.libsyn.com/492626/rss
https://feed.podbean.com/ranchitup/feed.xml
https://feeds.libsyn.com/323939/rss
https://feeds.libsyn.com/587320/rss
https://feeds.megaphone.fm/BALLENSTUDIOS4194398857
https://feeds.libsyn.com/441402/rss
https://feeds.libsyn.com/465684/rss
https://feeds.libsyn.com/459141/rss
https://feeds.libsyn.com/618175/rss
http://climbingmagazine.libsyn.com/rss
https://feeds.libsyn.com/589220/rss
https://feeds.simplecast.com/Q_mRyt3T
https://feeds.libsyn.com/437610/rss
https://feeds.megaphone.fm/HSW7257976601
https://feeds.libsyn.com/85671/rss
https://feeds.libsyn.com/345404/rss
https://feeds.libsyn.com/257291/rss
https://feeds.libsyn.com/478014/rss
https://feeds.libsyn.com/609825/rss
https://feeds.libsyn.com/306644/rss
https://feeds.libsyn.com/198341/rss
https://feeds.libsyn.com/203519
https://feeds.libsyn.com/526763/rss
https://feeds.libsyn.com/133151/rss
https://rss.pdrl.fm/2d1ab9/feeds.megaphone.fm/infamous
https://feeds.libsyn.com/610350/rss
https://anchor.fm/s/5a16b7dc/podcast/rss
https://feeds.libsyn.com/623495/rss
https://feeds.libsyn.com/482418/rss
https://feeds.megaphone.fm/LEME5450832048
https://belltobell.libsyn.com/rss
https://feeds.libsyn.com/613580/rss
https://feeds.libsyn.com/477300/rss
https://feeds.libsyn.com/622420/rss
https://access.acast.com/rss/f2925f7a-eb08-471a-9958-387cb5ee6353
https://feeds.libsyn.com/608790/rss
https://feeds.libsyn.com/40367/rss
https://feeds.libsyn.com/584875/rss
https://feeds.libsyn.com/570180/rss
https://feeds.libsyn.com/132151/rss
https://feeds.libsyn.com/506618/rss
https://rss.buzzsprout.com/2554129.rss
https://feeds.libsyn.com/561260/rss
https://feeds.libsyn.com/198518/rss
http://mmaroastedclns.libsyn.com/rss
https://feeds.megaphone.fm/PPF9720714304
https://pcr.apple.com/id1219964465
https://feeds.libsyn.com/470568/rss
https://feeds.libsyn.com/607715/rss
https://rss.buzzsprout.com/2432378.rss
https://feeds.libsyn.com/618200/rss
https://feed.podbean.com/bethisraelnow/feed.xml
https://feeds.libsyn.com/95999/rss
https://feeds.libsyn.com/192353/rss
https://feeds.libsyn.com/599090/rss
https://feeds.megaphone.fm/QCD9543759015
https://feeds.libsyn.com/36162/rss
https://feeds.libsyn.com/568430/rss
https://feeds.libsyn.com/448227/rss
https://feeds.libsyn.com/71603/rss
https://feeds.libsyn.com/122731/rss
https://feeds.libsyn.com/308918/rss
https://milenomics.com/feed/podcast/milenomics-%c2%b2-podcast-no-annual-fee-edition/
https://feeds.acast.com/public/shows/696fee067668cfdea3a2870a
https://rss.libsyn.com/shows/596770/destinations/5189465.xml
https://howcumpodcast.libsyn.com/rss
https://feeds.libsyn.com/500343/rss
https://feeds.libsyn.com/616870/rss
https://feeds.libsyn.com/105621/rss
https://feeds.libsyn.com/859/rss
https://feeds.libsyn.com/508898/rss
https://feeds.megaphone.fm/WSJ2985819911
https://feeds.simplecast.com/yZLIEZtn
https://rss.buzzsprout.com/2396110.rss
https://feeds.libsyn.com/544837/rss
https://kalilastormfire.libsyn.com/rss
https://feeds.libsyn.com/132846/rss
https://feeds.libsyn.com/464982/rss
https://feeds.libsyn.com/92735/rss
https://feeds.libsyn.com/623430/rss
https://rss.libsyn.com/shows/81774/destinations/380647.xml
https://feeds.libsyn.com/231848/rss
https://feeds.libsyn.com/590325/rss
https://feeds.libsyn.com/305765/rss
https://feeds.libsyn.com/523113/rss
https://feeds.libsyn.com/320660/rss
https://feeds.libsyn.com/331955/rss
https://feeds.libsyn.com/624340/rss
https://feeds.libsyn.com/598650/rss
https://feeds.libsyn.com/432564/rss
https://feeds.libsyn.com/431103/rss
https://feeds.libsyn.com/519788/rss
https://feeds.libsyn.com/620200/rss
https://feeds.libsyn.com/489836/rss
https://priorityone.libsyn.com/rss
https://feeds.libsyn.com/538242/rss
https://feeds.libsyn.com/617490/rss
https://feeds.simplecast.com/ZcKFv8Tm
https://rss.libsyn.com/shows/245801/destinations/1844801.xml
https://feeds.libsyn.com/616930/rss
